citation,year,decision_label,n_issues,merits_grants,procedural_reopen_grants,denied,remanded,dismissed
21062657,2021,merits_grant,12,3,3,0,4,2
21062658,2021,merits_grant,1,1,0,0,0,0
21062659,2021,fully_affirmed,1,0,0,1,0,0
21062660,2021,fully_affirmed,1,0,0,1,0,0
21062661,2021,fully_affirmed,1,0,0,1,0,0
21062662,2021,no_merits_grant,20,0,0,0,20,0
21062663,2021,merits_grant,2,1,0,1,0,0
21062664,2021,no_disposition_parsed,0,0,0,0,0,0
21062665,2021,no_merits_grant,1,0,0,0,1,0
21062666,2021,merits_grant,1,1,0,0,0,0
21062667,2021,no_merits_grant,1,0,0,0,1,0
21062668,2021,no_merits_grant,1,0,0,0,0,1
21062669,2021,no_merits_grant,1,0,0,0,0,1
21062670,2021,no_merits_grant,1,0,0,0,1,0
21062671,2021,no_merits_grant,1,0,0,0,1,0
21062672,2021,no_merits_grant,1,0,1,0,0,0
21062673,2021,no_disposition_parsed,0,0,0,0,0,0
21062674,2021,no_merits_grant,2,0,0,0,0,2
21062675,2021,merits_grant,5,1,0,0,4,0
21062676,2021,no_merits_grant,2,0,0,0,1,1
21062677,2021,no_merits_grant,2,0,0,1,1,0
21062678,2021,no_merits_grant,2,0,0,0,0,2
21062679,2021,no_merits_grant,1,0,0,0,1,0
21062680,2021,no_merits_grant,2,0,0,0,2,0
21062681,2021,merits_grant,5,2,0,1,2,0
21062682,2021,fully_affirmed,1,0,0,1,0,0
21062683,2021,no_merits_grant,14,0,0,0,14,0
21062684,2021,no_merits_grant,2,0,0,0,2,0
21062685,2021,merits_grant,4,1,0,3,0,0
21062686,2021,no_merits_grant,5,0,0,0,5,0
21062687,2021,no_merits_grant,1,0,0,0,1,0
21062688,2021,merits_grant,6,3,0,1,2,0
21062689,2021,no_merits_grant,1,0,0,0,1,0
21062690,2021,merits_grant,7,2,0,0,5,0
21062691,2021,fully_affirmed,1,0,0,1,0,0
21062692,2021,merits_grant,7,3,0,2,2,0
21062693,2021,merits_grant,2,1,0,1,0,0
21062694,2021,no_merits_grant,2,0,0,0,2,0
21062695,2021,no_merits_grant,5,0,0,0,5,0
21062696,2021,no_merits_grant,1,0,0,0,0,1
21062697,2021,no_merits_grant,5,0,0,1,4,0
21062698,2021,merits_grant,1,1,0,0,0,0
21062699,2021,no_merits_grant,1,0,0,0,1,0
21062700,2021,fully_affirmed,2,0,0,2,0,0
21062701,2021,fully_affirmed,1,0,0,1,0,0
21062702,2021,fully_affirmed,2,0,0,2,0,0
21062703,2021,fully_affirmed,1,0,0,1,0,0
21062704,2021,no_merits_grant,1,0,0,0,1,0
21062705,2021,no_disposition_parsed,0,0,0,0,0,0
21062706,2021,merits_grant,2,1,0,1,0,0
21062707,2021,merits_grant,8,2,1,0,4,1
21062708,2021,merits_grant,3,2,0,0,1,0
21062709,2021,no_merits_grant,13,0,0,4,9,0
21062710,2021,no_merits_grant,2,0,0,0,2,0
21062711,2021,fully_affirmed,1,0,0,1,0,0
21062712,2021,merits_grant,2,1,0,0,1,0
21062713,2021,no_merits_grant,1,0,0,0,0,1
21062714,2021,no_merits_grant,1,0,0,0,1,0
21062715,2021,no_merits_grant,1,0,0,0,1,0
21062716,2021,no_merits_grant,1,0,0,0,1,0
21062717,2021,fully_affirmed,4,0,0,4,0,0
21062718,2021,merits_grant,1,1,0,0,0,0
21062719,2021,no_merits_grant,3,0,0,0,3,0
21062720,2021,no_merits_grant,2,0,0,0,2,0
21062721,2021,fully_affirmed,1,0,0,1,0,0
21062722,2021,fully_affirmed,2,0,0,2,0,0
21062723,2021,no_merits_grant,5,0,0,2,3,0
21062724,2021,no_merits_grant,2,0,0,0,2,0
21062725,2021,no_merits_grant,8,0,0,0,8,0
21062726,2021,no_merits_grant,4,0,0,0,4,0
21062727,2021,no_merits_grant,1,0,0,0,1,0
21062728,2021,no_merits_grant,3,0,0,0,3,0
21062729,2021,merits_grant,7,3,0,0,4,0
21062730,2021,no_merits_grant,1,0,0,0,1,0
21062731,2021,no_merits_grant,1,0,0,0,1,0
21062732,2021,no_merits_grant,1,0,0,0,1,0
21062733,2021,no_merits_grant,3,0,0,0,3,0
21062734,2021,no_merits_grant,3,0,0,0,3,0
21062735,2021,merits_grant,2,1,0,0,1,0
21062736,2021,no_merits_grant,4,0,0,0,2,2
21062737,2021,fully_affirmed,2,0,0,2,0,0
21062738,2021,merits_grant,8,1,0,0,7,0
21062739,2021,no_merits_grant,2,0,0,0,2,0
21062740,2021,no_merits_grant,10,0,0,4,6,0
21062741,2021,no_disposition_parsed,0,0,0,0,0,0
21062742,2021,fully_affirmed,1,0,0,1,0,0
21062743,2021,no_merits_grant,3,0,0,0,3,0
21062744,2021,no_merits_grant,7,0,2,2,3,0
21062745,2021,merits_grant,3,2,0,1,0,0
21062746,2021,no_merits_grant,3,0,0,0,3,0
21062747,2021,merits_grant,3,1,0,2,0,0
21062748,2021,merits_grant,2,1,1,0,0,0
21062749,2021,merits_grant,1,1,0,0,0,0
21062750,2021,no_merits_grant,1,0,0,0,1,0
21062751,2021,no_merits_grant,1,0,0,0,1,0
21062752,2021,no_merits_grant,11,0,0,2,9,0
21062753,2021,merits_grant,2,2,0,0,0,0
21062754,2021,fully_affirmed,1,0,0,1,0,0
21062755,2021,no_merits_grant,1,0,0,0,1,0
21062756,2021,no_merits_grant,1,0,0,0,1,0
21062757,2021,no_merits_grant,1,0,0,0,1,0
21062758,2021,merits_grant,5,4,0,1,0,0
21062759,2021,no_merits_grant,5,0,0,4,1,0
21062760,2021,merits_grant,3,3,0,0,0,0
21062761,2021,no_merits_grant,3,0,0,0,3,0
21062762,2021,no_merits_grant,4,0,0,0,4,0
21062763,2021,no_merits_grant,1,0,0,0,1,0
21062764,2021,no_disposition_parsed,0,0,0,0,0,0
21062765,2021,no_merits_grant,5,0,0,0,5,0
21062766,2021,merits_grant,1,1,0,0,0,0
21062767,2021,no_disposition_parsed,0,0,0,0,0,0
21062768,2021,fully_affirmed,1,0,0,1,0,0
21062769,2021,fully_affirmed,1,0,0,1,0,0
21062770,2021,no_merits_grant,5,0,0,0,0,5
21062771,2021,no_merits_grant,1,0,0,0,1,0
21062772,2021,merits_grant,2,2,0,0,0,0
21062773,2021,no_disposition_parsed,0,0,0,0,0,0
21062774,2021,fully_affirmed,1,0,0,1,0,0
21062775,2021,fully_affirmed,1,0,0,1,0,0
21062776,2021,fully_affirmed,1,0,0,1,0,0
21062777,2021,fully_affirmed,1,0,0,1,0,0
21062778,2021,fully_affirmed,1,0,0,1,0,0
21062779,2021,fully_affirmed,1,0,0,1,0,0
21062780,2021,merits_grant,1,1,0,0,0,0
21062781,2021,merits_grant,2,2,0,0,0,0
21062782,2021,merits_grant,1,1,0,0,0,0
21062783,2021,no_merits_grant,2,0,0,1,1,0
21062784,2021,fully_affirmed,1,0,0,1,0,0
21062785,2021,merits_grant,1,1,0,0,0,0
21062786,2021,no_merits_grant,1,0,0,0,0,1
21062787,2021,no_merits_grant,2,0,0,1,1,0
21062788,2021,no_merits_grant,1,0,0,0,1,0
21062789,2021,fully_affirmed,1,0,0,1,0,0
21062790,2021,no_merits_grant,4,0,0,2,2,0
21062791,2021,no_merits_grant,4,0,0,1,3,0
21062792,2021,fully_affirmed,1,0,0,1,0,0
21062793,2021,no_merits_grant,1,0,0,0,1,0
21062794,2021,no_merits_grant,1,0,0,0,1,0
21062795,2021,no_merits_grant,4,0,0,2,2,0
21062796,2021,no_merits_grant,1,0,0,0,1,0
21062797,2021,fully_affirmed,1,0,0,1,0,0
21062798,2021,no_merits_grant,1,0,0,0,1,0
21062799,2021,no_merits_grant,2,0,0,0,2,0
21062800,2021,no_merits_grant,3,0,0,0,3,0
21062801,2021,no_merits_grant,1,0,0,0,1,0
21062802,2021,no_merits_grant,2,0,0,1,1,0
21062803,2021,merits_grant,7,4,0,3,0,0
21062804,2021,no_merits_grant,1,0,0,0,1,0
21062805,2021,merits_grant,2,1,0,0,1,0
21062806,2021,no_merits_grant,3,0,0,0,3,0
21062807,2021,no_merits_grant,4,0,0,0,4,0
21062808,2021,no_merits_grant,1,0,0,0,1,0
21062809,2021,no_merits_grant,8,0,0,0,8,0
21062810,2021,no_merits_grant,2,0,0,0,2,0
21062811,2021,no_disposition_parsed,0,0,0,0,0,0
21062812,2021,no_merits_grant,3,0,0,2,1,0
21062813,2021,no_merits_grant,1,0,0,0,1,0
21062814,2021,no_merits_grant,1,0,0,0,1,0
21062815,2021,merits_grant,7,1,0,2,3,1
21062816,2021,no_merits_grant,3,0,0,0,3,0
21062817,2021,no_merits_grant,2,0,0,1,1,0
21062818,2021,merits_grant,9,2,0,3,4,0
21062819,2021,no_merits_grant,3,0,0,1,2,0
21062820,2021,no_merits_grant,2,0,0,1,1,0
21062821,2021,fully_affirmed,1,0,0,1,0,0
21062822,2021,merits_grant,1,1,0,0,0,0
21062823,2021,fully_affirmed,2,0,0,2,0,0
21062824,2021,no_merits_grant,10,0,0,6,4,0
21062825,2021,no_merits_grant,2,0,0,0,2,0
21062826,2021,fully_affirmed,1,0,0,1,0,0
21062827,2021,merits_grant,3,1,0,0,2,0
21062828,2021,no_merits_grant,1,0,0,0,1,0
21062829,2021,fully_affirmed,2,0,0,2,0,0
21062830,2021,no_merits_grant,1,0,0,0,1,0
21062831,2021,merits_grant,3,1,0,0,2,0
21062832,2021,no_merits_grant,4,0,0,2,2,0
21062833,2021,no_merits_grant,1,0,0,0,1,0
21062834,2021,no_merits_grant,2,0,0,0,2,0
21062835,2021,no_merits_grant,2,0,0,0,0,2
21062836,2021,no_merits_grant,6,0,0,2,4,0
21062837,2021,fully_affirmed,3,0,0,3,0,0
21062838,2021,no_merits_grant,1,0,0,0,1,0
21062839,2021,no_merits_grant,2,0,0,0,2,0
21062840,2021,merits_grant,2,2,0,0,0,0
21062841,2021,merits_grant,1,1,0,0,0,0
21062842,2021,fully_affirmed,1,0,0,1,0,0
21062843,2021,no_merits_grant,3,0,0,0,3,0
21062844,2021,no_merits_grant,2,0,0,0,2,0
21062845,2021,no_merits_grant,1,0,0,0,0,1
21062846,2021,no_merits_grant,2,0,0,0,2,0
21062847,2021,fully_affirmed,1,0,0,1,0,0
21062848,2021,fully_affirmed,8,0,0,8,0,0
21062849,2021,no_merits_grant,1,0,0,0,1,0
21062850,2021,merits_grant,1,1,0,0,0,0
21062851,2021,no_merits_grant,1,0,0,0,1,0
21062852,2021,no_merits_grant,5,0,0,0,5,0
21062853,2021,fully_affirmed,2,0,0,2,0,0
21062854,2021,no_merits_grant,3,0,0,0,3,0
21062855,2021,merits_grant,3,2,0,0,1,0
21062856,2021,merits_grant,2,1,0,0,0,1
21062857,2021,no_merits_grant,3,0,0,0,3,0
21062858,2021,no_merits_grant,1,0,0,0,1,0
21062859,2021,merits_grant,3,2,0,0,0,1
21062860,2021,merits_grant,3,2,0,0,1,0
21062861,2021,no_merits_grant,1,0,0,0,0,1
21062862,2021,no_disposition_parsed,0,0,0,0,0,0
21062863,2021,fully_affirmed,4,0,0,4,0,0
21062864,2021,fully_affirmed,2,0,0,2,0,0
21062865,2021,fully_affirmed,2,0,0,2,0,0
21062866,2021,no_merits_grant,1,0,0,0,1,0
21062867,2021,no_merits_grant,5,0,0,0,5,0
21062868,2021,fully_affirmed,1,0,0,1,0,0
21062869,2021,merits_grant,7,1,0,3,3,0
21062870,2021,fully_affirmed,1,0,0,1,0,0
21062871,2021,no_merits_grant,1,0,0,0,0,1
21062872,2021,no_merits_grant,1,0,0,0,1,0
21062873,2021,no_merits_grant,6,0,0,0,6,0
21062874,2021,no_merits_grant,1,0,0,0,1,0
21062875,2021,no_merits_grant,1,0,0,0,1,0
21062876,2021,merits_grant,3,1,0,1,1,0
21062877,2021,no_merits_grant,3,0,0,0,3,0
21062878,2021,fully_affirmed,1,0,0,1,0,0
21062879,2021,no_merits_grant,1,0,0,0,1,0
21062880,2021,merits_grant,1,1,0,0,0,0
21062881,2021,no_merits_grant,2,0,0,0,2,0
21062882,2021,merits_grant,3,1,0,0,2,0
21062883,2021,no_merits_grant,3,0,0,0,3,0
21062884,2021,merits_grant,3,1,0,0,2,0
21062885,2021,no_merits_grant,1,0,0,0,1,0
21062886,2021,no_merits_grant,7,0,0,0,6,1
21062887,2021,fully_affirmed,1,0,0,1,0,0
21062888,2021,no_merits_grant,2,0,0,0,2,0
21062889,2021,merits_grant,9,3,0,1,5,0
21062890,2021,fully_affirmed,1,0,0,1,0,0
21062891,2021,no_disposition_parsed,0,0,0,0,0,0
21062892,2021,merits_grant,3,2,0,0,1,0
21062893,2021,merits_grant,1,1,0,0,0,0
21062894,2021,no_merits_grant,8,0,0,0,8,0
21062895,2021,no_merits_grant,1,0,0,0,1,0
21062896,2021,fully_affirmed,2,0,0,2,0,0
21062897,2021,merits_grant,1,1,0,0,0,0
21062898,2021,merits_grant,3,1,0,2,0,0
21062899,2021,merits_grant,1,1,0,0,0,0
21062900,2021,fully_affirmed,1,0,0,1,0,0
21062901,2021,fully_affirmed,3,0,0,3,0,0
21062902,2021,fully_affirmed,2,0,0,2,0,0
21062903,2021,no_merits_grant,13,0,0,2,11,0
21062904,2021,no_merits_grant,3,0,0,0,3,0
21062905,2021,no_merits_grant,2,0,0,0,2,0
21062906,2021,no_merits_grant,2,0,0,0,2,0
21062907,2021,merits_grant,7,1,0,0,6,0
21062908,2021,fully_affirmed,11,0,0,11,0,0
21062909,2021,merits_grant,4,2,0,2,0,0
21062910,2021,no_merits_grant,1,0,0,0,1,0
21062911,2021,no_merits_grant,9,0,0,3,6,0
21062912,2021,merits_grant,1,1,0,0,0,0
21062913,2021,no_merits_grant,3,0,0,0,3,0
21062914,2021,fully_affirmed,1,0,0,1,0,0
21062915,2021,merits_grant,10,1,0,1,8,0
21062916,2021,merits_grant,1,1,0,0,0,0
21062917,2021,merits_grant,1,1,0,0,0,0
21062918,2021,merits_grant,1,1,0,0,0,0
21062919,2021,merits_grant,6,1,0,0,5,0
21062920,2021,no_merits_grant,2,0,0,0,2,0
21062921,2021,merits_grant,20,7,0,3,6,4
21062922,2021,merits_grant,20,3,0,7,10,0
21062923,2021,fully_affirmed,1,0,0,1,0,0
21062924,2021,no_merits_grant,4,0,0,0,3,1
21062925,2021,no_merits_grant,9,0,0,0,0,9
21062926,2021,no_merits_grant,1,0,0,0,1,0
21062927,2021,no_merits_grant,1,0,0,0,1,0
21062928,2021,no_merits_grant,1,0,0,0,1,0
21062929,2021,fully_affirmed,1,0,0,1,0,0
21062930,2021,no_merits_grant,1,0,0,0,0,1
21062931,2021,no_merits_grant,1,0,0,0,1,0
21062932,2021,no_merits_grant,1,0,0,0,1,0
21062933,2021,no_merits_grant,1,0,0,0,1,0
21062934,2021,fully_affirmed,2,0,0,2,0,0
21062935,2021,merits_grant,10,2,0,8,0,0
21062936,2021,no_merits_grant,12,0,0,4,8,0
21062937,2021,fully_affirmed,1,0,0,1,0,0
21062938,2021,fully_affirmed,1,0,0,1,0,0
21062939,2021,fully_affirmed,1,0,0,1,0,0
21062940,2021,fully_affirmed,1,0,0,1,0,0
21062941,2021,no_merits_grant,1,0,0,0,1,0
21062942,2021,merits_grant,6,1,0,0,5,0
21062943,2021,no_merits_grant,1,0,0,0,1,0
21062944,2021,merits_grant,1,1,0,0,0,0
21062945,2021,merits_grant,9,3,0,0,3,3
21062946,2021,merits_grant,19,3,0,16,0,0
21062947,2021,no_merits_grant,5,0,0,0,5,0
21062948,2021,merits_grant,6,1,0,5,0,0
21062949,2021,no_merits_grant,15,0,0,4,11,0
21062950,2021,merits_grant,2,1,0,1,0,0
21062951,2021,no_merits_grant,1,0,0,0,1,0
21062952,2021,no_merits_grant,1,0,0,0,1,0
21062953,2021,merits_grant,2,2,0,0,0,0
21062954,2021,no_merits_grant,3,0,0,0,3,0
21062955,2021,fully_affirmed,9,0,0,9,0,0
21062956,2021,fully_affirmed,2,0,0,2,0,0
21062957,2021,no_merits_grant,1,0,0,0,1,0
21062958,2021,merits_grant,1,1,0,0,0,0
21062959,2021,no_merits_grant,1,0,0,0,1,0
21062960,2021,no_merits_grant,1,0,0,0,1,0
21062961,2021,no_merits_grant,1,0,0,0,0,1
21062962,2021,merits_grant,9,4,0,2,3,0
21062963,2021,fully_affirmed,1,0,0,1,0,0
21062964,2021,fully_affirmed,1,0,0,1,0,0
21062965,2021,no_merits_grant,14,0,5,3,6,0
21062966,2021,fully_affirmed,7,0,0,7,0,0
21062967,2021,no_merits_grant,5,0,0,2,3,0
21062968,2021,merits_grant,2,1,1,0,0,0
21062969,2021,fully_affirmed,2,0,0,2,0,0
21062970,2021,fully_affirmed,1,0,0,1,0,0
21062971,2021,fully_affirmed,1,0,0,1,0,0
21062972,2021,no_merits_grant,1,0,0,0,0,1
21062973,2021,no_merits_grant,1,0,0,0,1,0
21062974,2021,merits_grant,9,4,0,4,1,0
21062975,2021,fully_affirmed,1,0,0,1,0,0
21062976,2021,no_merits_grant,2,0,0,0,0,2
21062977,2021,merits_grant,4,2,0,0,2,0
21062978,2021,merits_grant,1,1,0,0,0,0
21062979,2021,no_merits_grant,3,0,0,0,2,1
21062980,2021,merits_grant,1,1,0,0,0,0
21062981,2021,no_merits_grant,1,0,0,0,1,0
21062982,2021,fully_affirmed,1,0,0,1,0,0
21062983,2021,merits_grant,2,2,0,0,0,0
21062984,2021,fully_affirmed,2,0,0,2,0,0
21062985,2021,merits_grant,2,2,0,0,0,0
21062986,2021,merits_grant,6,4,0,0,2,0
21062987,2021,no_merits_grant,1,0,0,0,1,0
21062988,2021,fully_affirmed,1,0,0,1,0,0
21062989,2021,merits_grant,4,1,0,2,1,0
21062990,2021,no_merits_grant,1,0,0,0,1,0
21062991,2021,fully_affirmed,2,0,0,2,0,0
21062992,2021,fully_affirmed,2,0,0,2,0,0
21062993,2021,no_merits_grant,11,0,0,6,4,1
21062994,2021,no_merits_grant,2,0,0,0,2,0
21062995,2021,fully_affirmed,1,0,0,1,0,0
21062996,2021,no_merits_grant,5,0,0,0,5,0
21062997,2021,no_merits_grant,2,0,0,1,1,0
21062998,2021,merits_grant,2,1,0,1,0,0
21062999,2021,merits_grant,13,2,0,11,0,0
21063000,2021,merits_grant,1,1,0,0,0,0
21063001,2021,no_merits_grant,1,0,0,0,0,1
21063002,2021,no_merits_grant,2,0,0,1,1,0
21063003,2021,merits_grant,7,2,0,3,2,0
21063004,2021,fully_affirmed,5,0,0,5,0,0
21063005,2021,merits_grant,3,1,0,0,1,1
21063006,2021,merits_grant,2,1,0,0,0,1
21063007,2021,merits_grant,4,1,0,0,3,0
21063008,2021,no_merits_grant,1,0,0,0,1,0
21063009,2021,merits_grant,2,1,0,0,1,0
21063010,2021,fully_affirmed,1,0,0,1,0,0
21063011,2021,merits_grant,1,1,0,0,0,0
21063012,2021,merits_grant,1,1,0,0,0,0
21063013,2021,merits_grant,2,1,0,0,1,0
21063014,2021,no_merits_grant,1,0,0,0,1,0
21063015,2021,no_merits_grant,7,0,0,3,4,0
21063016,2021,no_merits_grant,2,0,0,0,2,0
21063017,2021,merits_grant,6,1,0,1,4,0
21063018,2021,merits_grant,4,1,0,1,2,0
21063019,2021,merits_grant,4,1,0,3,0,0
21063020,2021,no_merits_grant,1,0,0,0,1,0
21063021,2021,fully_affirmed,1,0,0,1,0,0
21063022,2021,no_merits_grant,2,0,0,0,2,0
21063023,2021,fully_affirmed,1,0,0,1,0,0
21063024,2021,fully_affirmed,3,0,0,3,0,0
21063025,2021,fully_affirmed,2,0,0,2,0,0
21063026,2021,no_merits_grant,4,0,0,2,2,0
21063027,2021,fully_affirmed,3,0,0,3,0,0
21063028,2021,no_merits_grant,2,0,0,1,1,0
21063029,2021,no_merits_grant,2,0,0,0,2,0
21063030,2021,no_merits_grant,2,0,0,0,2,0
21063031,2021,no_merits_grant,2,0,0,0,2,0
21063032,2021,merits_grant,5,3,0,0,1,1
21063033,2021,no_merits_grant,2,0,0,0,2,0
21063034,2021,merits_grant,1,1,0,0,0,0
21063035,2021,no_merits_grant,2,0,0,1,0,1
21063037,2021,no_merits_grant,1,0,0,0,1,0
21063038,2021,fully_affirmed,1,0,0,1,0,0
21063039,2021,no_merits_grant,1,0,0,0,1,0
21063040,2021,fully_affirmed,1,0,0,1,0,0
21063041,2021,no_merits_grant,2,0,0,0,0,2
21063042,2021,no_merits_grant,1,0,0,0,1,0
21063043,2021,merits_grant,4,1,0,0,3,0
21063044,2021,no_merits_grant,1,0,0,0,1,0
21063045,2021,no_merits_grant,5,0,0,0,0,5
21063046,2021,fully_affirmed,11,0,0,11,0,0
21063047,2021,fully_affirmed,1,0,0,1,0,0
21063048,2021,merits_grant,1,1,0,0,0,0
21063049,2021,fully_affirmed,2,0,0,2,0,0
21063050,2021,no_merits_grant,1,0,0,0,0,1
21063051,2021,merits_grant,2,1,0,0,1,0
21063052,2021,fully_affirmed,4,0,0,4,0,0
21063053,2021,no_merits_grant,1,0,0,0,1,0
21063054,2021,no_merits_grant,2,0,0,0,2,0
21063055,2021,no_disposition_parsed,0,0,0,0,0,0
21063056,2021,no_merits_grant,1,0,0,0,1,0
21063057,2021,no_merits_grant,5,0,0,0,0,5
21063058,2021,fully_affirmed,1,0,0,1,0,0
21063059,2021,merits_grant,1,1,0,0,0,0
21063060,2021,merits_grant,1,1,0,0,0,0
21063061,2021,no_merits_grant,1,0,0,0,1,0
21063062,2021,merits_grant,2,2,0,0,0,0
21063063,2021,fully_affirmed,1,0,0,1,0,0
21063064,2021,fully_affirmed,1,0,0,1,0,0
21063065,2021,no_merits_grant,1,0,0,0,0,1
21063066,2021,no_merits_grant,2,0,0,0,0,2
21063067,2021,no_merits_grant,6,0,0,1,5,0
21063068,2021,no_merits_grant,4,0,1,0,3,0
21063069,2021,fully_affirmed,1,0,0,1,0,0
21063070,2021,no_merits_grant,1,0,0,0,1,0
21063071,2021,no_disposition_parsed,0,0,0,0,0,0
21063072,2021,merits_grant,4,4,0,0,0,0
21063073,2021,no_merits_grant,3,0,0,0,3,0
21063074,2021,merits_grant,1,1,0,0,0,0
21063075,2021,no_merits_grant,1,0,0,0,1,0
21063076,2021,fully_affirmed,1,0,0,1,0,0
21063077,2021,no_merits_grant,1,0,0,0,1,0
21063078,2021,no_merits_grant,1,0,0,0,1,0
21063079,2021,merits_grant,15,3,2,4,6,0
21063080,2021,fully_affirmed,2,0,0,2,0,0
21063081,2021,no_merits_grant,1,0,0,0,1,0
21063082,2021,fully_affirmed,2,0,0,2,0,0
21063083,2021,fully_affirmed,1,0,0,1,0,0
21063084,2021,merits_grant,1,1,0,0,0,0
21063085,2021,no_merits_grant,1,0,0,0,1,0
21063086,2021,no_merits_grant,2,0,0,0,1,1
21063087,2021,merits_grant,3,1,0,0,2,0
21063088,2021,fully_affirmed,1,0,0,1,0,0
21063089,2021,no_merits_grant,2,0,0,0,2,0
21063090,2021,no_merits_grant,6,0,0,1,4,1
21063091,2021,fully_affirmed,2,0,0,2,0,0
21063092,2021,no_merits_grant,1,0,0,0,0,1
21063093,2021,no_merits_grant,4,0,0,0,4,0
21063094,2021,merits_grant,1,1,0,0,0,0
21063095,2021,no_merits_grant,7,0,0,1,6,0
21063096,2021,merits_grant,2,1,0,1,0,0
21063097,2021,no_merits_grant,1,0,0,0,0,1
21063098,2021,merits_grant,1,1,0,0,0,0
21063099,2021,merits_grant,1,1,0,0,0,0
21063100,2021,fully_affirmed,1,0,0,1,0,0
21063101,2021,fully_affirmed,2,0,0,2,0,0
21063102,2021,no_merits_grant,4,0,0,3,1,0
21063103,2021,no_merits_grant,4,0,0,0,4,0
21063104,2021,fully_affirmed,4,0,0,4,0,0
21063105,2021,no_merits_grant,1,0,0,0,0,1
21063106,2021,fully_affirmed,2,0,0,2,0,0
21063107,2021,merits_grant,9,3,0,2,4,0
21063108,2021,no_merits_grant,1,0,0,0,1,0
21063109,2021,no_merits_grant,3,0,0,0,0,3
21063110,2021,merits_grant,1,1,0,0,0,0
21063111,2021,fully_affirmed,1,0,0,1,0,0
21063112,2021,merits_grant,9,3,0,2,4,0
21063113,2021,no_merits_grant,5,0,1,2,2,0
21063114,2021,fully_affirmed,1,0,0,1,0,0
21063115,2021,no_merits_grant,1,0,0,0,1,0
21063116,2021,fully_affirmed,1,0,0,1,0,0
21063117,2021,merits_grant,9,1,3,1,4,0
21063118,2021,merits_grant,6,3,0,3,0,0
21063119,2021,no_merits_grant,4,0,0,3,1,0
21063120,2021,no_merits_grant,2,0,0,0,2,0
21063121,2021,no_merits_grant,10,0,0,1,9,0
21063122,2021,no_merits_grant,1,0,0,0,1,0
21063123,2021,no_merits_grant,1,0,0,0,1,0
21063124,2021,no_merits_grant,2,0,0,0,2,0
21063125,2021,no_disposition_parsed,0,0,0,0,0,0
21063126,2021,no_merits_grant,1,0,0,0,1,0
21063127,2021,fully_affirmed,1,0,0,1,0,0
21063128,2021,no_merits_grant,2,0,0,0,2,0
21063129,2021,no_disposition_parsed,0,0,0,0,0,0
21063130,2021,no_merits_grant,1,0,0,0,1,0
21063131,2021,no_merits_grant,1,0,0,0,0,1
21063132,2021,no_merits_grant,1,0,0,0,1,0
21063133,2021,merits_grant,2,1,0,0,0,1
21063134,2021,no_merits_grant,1,0,0,0,1,0
21063135,2021,merits_grant,1,1,0,0,0,0
21063136,2021,merits_grant,1,1,0,0,0,0
21063137,2021,fully_affirmed,1,0,0,1,0,0
21063138,2021,merits_grant,4,1,0,2,1,0
21063139,2021,fully_affirmed,1,0,0,1,0,0
21063140,2021,merits_grant,9,5,0,0,4,0
21063141,2021,no_merits_grant,1,0,0,0,1,0
21063142,2021,no_merits_grant,1,0,0,0,1,0
21063143,2021,no_merits_grant,4,0,0,0,4,0
21063144,2021,no_merits_grant,5,0,0,2,3,0
21063145,2021,merits_grant,4,2,0,2,0,0
21063146,2021,no_merits_grant,2,0,0,0,2,0
21063147,2021,fully_affirmed,2,0,0,2,0,0
21063148,2021,fully_affirmed,1,0,0,1,0,0
21063149,2021,no_merits_grant,1,0,0,0,1,0
21063150,2021,no_merits_grant,5,0,0,0,4,1
21063151,2021,merits_grant,5,1,0,0,4,0
21063152,2021,merits_grant,2,1,1,0,0,0
21063153,2021,fully_affirmed,1,0,0,1,0,0
21063154,2021,no_merits_grant,1,0,0,0,0,1
21063155,2021,merits_grant,2,1,0,0,1,0
21063156,2021,no_merits_grant,1,0,0,0,1,0
21063157,2021,no_merits_grant,1,0,0,0,1,0
21063158,2021,merits_grant,2,1,0,0,1,0
21063159,2021,no_merits_grant,1,0,0,0,1,0
21063160,2021,no_merits_grant,5,0,0,0,5,0
21063161,2021,no_merits_grant,2,0,1,0,1,0
21063162,2021,no_merits_grant,1,0,0,0,1,0
21063163,2021,fully_affirmed,1,0,0,1,0,0
21063164,2021,no_merits_grant,5,0,0,0,5,0
21063165,2021,no_merits_grant,2,0,0,0,2,0
21063166,2021,no_merits_grant,1,0,0,0,1,0
21063167,2021,no_merits_grant,1,0,0,0,1,0
21063168,2021,no_merits_grant,1,0,0,0,1,0
21063169,2021,no_merits_grant,4,0,0,0,4,0
21063170,2021,fully_affirmed,4,0,0,4,0,0
21063171,2021,no_merits_grant,3,0,0,0,3,0
21063172,2021,merits_grant,13,3,0,7,3,0
21063173,2021,merits_grant,12,8,0,3,1,0
21063174,2021,merits_grant,2,2,0,0,0,0
21063175,2021,no_merits_grant,2,0,0,0,2,0
21063176,2021,no_merits_grant,5,0,0,2,3,0
21063177,2021,no_merits_grant,1,0,0,0,1,0
21063178,2021,no_merits_grant,1,0,0,0,1,0
21063179,2021,no_merits_grant,2,0,0,0,2,0
21063180,2021,no_merits_grant,1,0,0,0,1,0
21063181,2021,no_merits_grant,4,0,0,0,4,0
21063182,2021,merits_grant,3,1,0,2,0,0
21063183,2021,fully_affirmed,1,0,0,1,0,0
